LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
ed94c997-528a-4ede-aefc-80f9cf7a6bde,2025-01-03 09:38:34,1,Doctor,/claims/status/8833,500,2,14,8135,9,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
b3b3d7d8-63b3-4cb6-a92a-b3dabe52d774,2025-02-12 05:56:54,1,Doctor,/lab/results/7505,302,4,11,6673,5,2,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,0.0
cfa7bdc2-55d2-4b9b-9b9a-2f8d36f34713,2025-01-31 10:11:22,2,Doctor,/patient/insurance/5784,200,6,3,4765,10,4,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
1a6a21bd-1a73-4e5e-978f-64f18adfd500,2025-02-02 11:08:11,2,Doctor,/patient/labs/5853,200,6,6,4842,11,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
ac2fafda-e56e-4b0a-b914-ad6858a2a42d,2024-12-07 04:35:41,3,Doctor,/lab/results/7719,201,4,11,6908,4,5,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,0.0
0b12db83-f589-4f75-aa0f-33a612fcad1e,2025-01-07 08:35:29,3,Doctor,/patient/labs/3768,200,6,6,2657,8,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
6d4b9b8e-4204-49fd-a30c-b22a297f7643,2024-12-30 11:56:00,4,Doctor,/patient/appointments/cancel,200,6,0,9417,11,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
570cbe8c-8a22-4760-b68d-15e010d5ac09,2025-01-18 08:08:21,4,Doctor,/patient/labs/1305,200,6,6,9420,8,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
18823cd8-539f-407b-883b-a4213efbdeee,2025-01-27 14:14:15,5,Doctor,/claims/status/5391,200,2,14,4329,14,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
a514d0ff-0281-4f79-958c-16d977b24eea,2024-11-26 09:46:26,6,Doctor,/pharmacy/refills/9412,201,7,10,8773,9,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
8d1b299d-e516-4eec-bf19-d3e51980d985,2024-12-10 00:19:20,6,Doctor,/patient/insurance/1361,200,6,3,338,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
1658f7ff-628d-4c70-be27-5f20ad466f24,2025-01-06 05:33:26,6,Doctor,/patient/appointments/cancel,201,6,0,9417,5,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
e24c596e-9dc0-49fa-afa9-a29fcf8c990c,2025-01-30 11:53:57,7,Doctor,/pharmacy/refills/5293,200,7,10,4220,11,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
4819bc55-e47d-45f2-82a9-c81dec91e4d6,2025-02-15 05:43:29,7,Doctor,/patient/appointments/confirm,201,6,0,9418,5,5,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
9c8e1cad-e8f0-4989-8167-ab05c6405c17,2024-12-04 11:44:31,8,Doctor,/patient/appointments/cancel,201,6,0,9417,11,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
9602f81d-c6ce-4f2a-b2eb-052a7ab94295,2025-02-18 09:45:24,8,Doctor,/pharmacy/orders/9256,200,7,8,8601,9,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
cdcfcd0d-cf34-4ec3-8339-485f5581c9bf,2025-02-13 07:09:54,10,Doctor,/pharmacy/orders/7369,200,7,8,6523,7,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
2202efd6-dfcc-480f-b39c-057aeccda598,2024-12-04 02:05:01,11,Doctor,/patient/labs/5276,201,6,6,4201,2,2,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
d4e26d3c-1ff3-4949-a06a-44e1528d6f3c,2025-01-28 13:17:48,11,Doctor,/patient/appointments/cancel,200,6,0,9417,13,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
5abd2833-0b34-41ad-94f0-4c85016a4369,2025-02-11 09:11:47,11,Doctor,/patient/records/6187?export=true&limit=1000,200,6,9,5213,9,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
5f5fba1f-0610-4c25-9c7d-b9d30a57d56d,2025-02-16 06:07:47,11,Doctor,/patient/appointments/cancel,200,6,0,9417,6,6,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
de194510-81cd-44f8-bce7-4d05b7c11c13,2024-12-13 08:04:42,12,Doctor,/claims/status/4663,403,2,14,3558,8,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
f8264638-2782-42cc-bf1f-7791c719e148,2024-12-06 11:59:38,13,Doctor,/claims/status/6407,200,2,14,5458,11,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
15cdcddc-a9d9-4362-8169-947cd1ffe765,2024-12-08 12:06:25,13,Doctor,/pharmacy/orders/8548,200,7,8,7821,12,6,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,7,0,0.0
c32f442d-c463-46b9-a0b0-9c0e3ce3476a,2024-12-17 11:41:46,14,Doctor,/patient/appointments/confirm,200,6,0,9418,11,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
5e1fdff2-e982-434d-bda6-c92517080030,2025-01-02 10:58:44,14,Doctor,/pharmacy/refills/5766,200,7,10,4745,10,3,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
1046f143-1f12-4b95-af3d-d6f51769c6f6,2025-01-11 14:47:23,14,Doctor,/patient/appointments/confirm,200,6,0,9418,14,5,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
c8f102a0-97ff-4a75-96f4-2cb45872c6af,2025-02-06 03:48:22,14,Doctor,/pharmacy/orders/8558,201,7,8,7832,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
6e25841e-a97f-48c7-97f4-13dbc44cf251,2024-12-08 01:28:31,15,Doctor,/lab/results/8180,200,4,11,7417,1,6,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
77b8a98a-a8c2-4d8b-a9b2-7ce8a51675e5,2024-12-19 06:26:56,15,Doctor,/patient/appointments/confirm,201,6,0,9418,6,3,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
