LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
3f0fc3d5-9493-49d4-a915-0dd24651d198,2025-01-03 08:06:11,1,Doctor,/billing/invoices/9677?export=true&limit=500,403,1,4,9063,8,4,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,1,0,0.0
fd00b037-7f12-4f68-bdaa-142f80d218fe,2025-01-29 13:42:58,1,Doctor,/patient/labs/3254,200,6,6,2143,13,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
dbc0a57b-d056-4134-ad43-72770437a8b8,2025-01-21 12:31:04,2,Doctor,/patient/appointments/cancel,200,6,0,9417,12,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
58369983-b50f-423e-a446-f011e0025a9f,2025-02-06 14:31:17,2,Doctor,/patient/labs/7343,200,6,6,6495,14,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
525ac7fe-15d1-41b0-b7e4-a6ca014d66ff,2025-02-23 09:02:13,2,Doctor,/patient/insurance/9157,304,6,3,8492,9,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
6dbaf134-0d18-4261-a8ba-0b1724d163e5,2024-12-17 13:07:42,3,Doctor,/patient/labs/7173,201,6,6,6308,13,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
ed3c5c2a-c09b-4b00-b4c1-798364df2f38,2025-01-08 06:16:29,4,Doctor,/pharmacy/refills/6202,201,7,10,5231,6,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
8f0b3e63-0d7a-4d27-abfe-b6f58c4c2a56,2025-01-15 13:59:56,4,Doctor,/patient/appointments/cancel,200,6,0,9417,13,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
71a54bf1-c07b-4cec-b613-aeb8b9a1fb34,2025-01-20 11:59:57,4,Doctor,/claims/status/6582,302,2,14,5652,11,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
f6deded5-629e-41c1-8b45-804bb4be2b73,2025-01-02 11:50:58,5,Doctor,/patient/appointments/confirm,200,6,0,9418,11,3,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
ffc64a14-4ab3-4eb0-91f8-4bb93a5648c4,2024-12-17 06:01:41,6,Doctor,/patient/appointments/737,200,6,0,6524,6,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
3f619e08-0714-4661-ad55-ffc18646ab3a,2025-02-13 10:17:12,6,Doctor,/patient/records/1806?export=true&limit=1000,200,6,9,746,10,3,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
847fb6b4-19b6-4211-ba31-0b69e83a268d,2025-02-15 01:16:59,7,Doctor,/patient/appointments/confirm,200,6,0,9418,1,5,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
4c7145fd-017a-416a-9b09-bf89bd1d9230,2025-02-18 11:47:24,7,Doctor,/patient/appointments/824,200,6,0,7482,11,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
4b76b037-3258-499a-a953-47789c3c1aac,2025-02-20 14:18:44,7,Doctor,/patient/appointments/confirm,201,6,0,9418,14,3,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
62b62c33-5af3-4c61-8d74-e8c65fbdc607,2024-12-05 15:51:24,8,Doctor,/pharmacy/refills/8351,200,7,10,7605,15,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
91b40245-cc2c-46b6-822e-3533cf431e9e,2024-12-02 12:46:22,9,Doctor,/lab/tests/7514,200,4,15,6683,12,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
499d90cb-87d2-423e-9003-ad03c31cbc10,2025-01-14 19:15:58,9,Doctor,/patient/appointments/cancel,200,6,0,9417,19,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
846b52e4-10cf-4d3a-9433-d3f42fc23602,2024-12-04 11:25:27,10,Doctor,/patient/labs/9074,302,6,6,8401,11,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
