LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
9861a3c2-7ba6-46df-9319-148996afdd9a,2025-02-14 03:21:17,1,Doctor,/patient/labs/5282,200,6,6,4208,3,4,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
50c44f1c-609f-44e3-bb45-e0885dc6814a,2024-11-27 23:46:24,2,Doctor,/claims/status/8107,200,2,14,7336,23,2,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
86979f54-fbfc-41ce-82ab-8376fab299eb,2025-01-21 11:34:08,2,Doctor,/pharmacy/orders/5006,200,7,8,3902,11,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
086c2158-72a1-461c-955d-993dd367d240,2024-12-23 14:08:48,3,Doctor,/patient/appointments/cancel,200,6,0,9417,14,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
f4e5a08c-e4ad-4104-b975-a26063c481e7,2025-01-31 01:16:58,3,Doctor,/patient/appointments/cancel,200,6,0,9417,1,4,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
27e2bf6b-2bff-4d5f-9d95-f4a16f4a21e2,2024-12-15 20:13:01,4,Doctor,/lab/results/7561,200,4,11,6735,20,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
badda6db-4005-4121-b1f5-4336defdc210,2025-02-12 08:24:13,4,Doctor,/patient/labs/3198,302,6,6,2086,8,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
3667d95e-bc9b-4806-b128-65f5d50134fd,2024-12-14 14:36:47,5,Doctor,/pharmacy/refills/6355,403,7,10,5400,14,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
3b57aab1-59ab-40eb-ae76-866424bdc548,2025-01-05 16:19:20,5,Doctor,/pharmacy/refills/8527,302,7,10,7798,16,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
d9df5972-c014-4d56-aa24-36ee925da36c,2025-02-07 16:01:46,6,Doctor,/claims/status/3621,302,2,14,2511,16,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,2,0,0.035
