LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
7e011304-5dd4-4764-ab40-1a735aab93ce,2025-01-25 03:47:33,1,Doctor,/patient/appointments/cancel,200,6,0,9417,3,5,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
cd1c2988-4c80-4d63-8525-7be3413663e2,2025-02-12 14:12:24,1,Doctor,/claims/status/3884,201,2,14,2773,14,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,2,0,0.0
417f379a-29ab-488c-bb68-b47948ddcf07,2024-11-26 02:42:39,2,Doctor,/lab/tests/7581,500,4,15,6757,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
b6f522b6-093b-4d70-8b16-7eb1e5d6c61c,2024-12-29 22:03:11,3,Doctor,/claims/status/6468,200,2,14,5525,22,6,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
54932156-85af-4aaf-9be8-a65e94d70a1d,2025-01-04 15:20:41,3,Doctor,/claims/status/9145,201,2,14,8479,15,5,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
d1ad9fa3-6184-4b38-a2b8-f6322aa71cd7,2024-11-26 07:18:08,4,Doctor,/patient/records/3386?export=true&limit=1000,200,6,9,2276,7,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
bfa81a41-4342-4009-b770-abc842aa510f,2024-11-29 06:31:18,4,Doctor,/patient/appointments/confirm,200,6,0,9418,6,4,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
8f0ebc60-9ad0-49ed-a874-461eaa5a0369,2024-12-28 14:58:54,4,Doctor,/patient/appointments/confirm,500,6,0,9418,14,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
93df7352-6fda-48a3-a454-cfcceda357cc,2024-12-28 15:05:14,4,Doctor,/patient/insurance/5816,403,6,3,4801,15,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
67a9c3fa-4307-4217-9c2d-c09c52df74d0,2025-02-03 12:39:17,4,Doctor,/pharmacy/refills/5637,200,7,10,4602,12,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
