LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
e89a3230-279e-4439-a0c3-d8cd11b45c92,2024-12-18 13:18:51,1,Doctor,/pharmacy/orders/9500,200,7,8,8870,13,2,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
90aa9053-85d5-4ca6-ae66-3e934098a2cd,2025-02-07 15:17:09,1,Doctor,/claims/status/4887,304,2,14,3781,15,4,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
a9fcec04-c272-49d1-9b56-542cf71c53b2,2025-02-24 12:09:48,1,Doctor,/billing/invoices/3690?export=true&limit=500,200,1,4,2579,12,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,0,0.0
3f17b1ca-0481-4fa0-9f42-83466e9bf6f2,2025-01-22 08:43:57,2,Doctor,/patient/appointments/confirm,200,6,0,9418,8,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
11ba63ac-f5f5-4e90-987b-ca8b7e395db7,2025-02-17 12:32:46,2,Doctor,/patient/records/5471?export=true&limit=1000,201,6,9,4418,12,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
ce82dfaf-5501-403e-a32b-144fa1e6be80,2025-01-05 12:28:53,3,Doctor,/patient/appointments/confirm,200,6,0,9418,12,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
2ebc6f35-5523-4596-baec-b9b5e3f48447,2025-02-06 14:12:29,4,Doctor,/patient/labs/3539,200,6,6,2429,14,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
70072b51-60a9-479e-9884-10b0668cb4c6,2024-12-28 07:46:38,5,Doctor,/patient/insurance/5028,500,6,3,3926,7,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
7f00f7cf-c66a-4fc6-b44f-86440c0faae9,2025-01-25 05:15:38,5,Doctor,/lab/results/9269,200,4,11,8615,5,5,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
e486aade-c838-4434-926d-2a6354fad139,2024-12-24 08:44:08,7,Doctor,/patient/appointments/965,200,6,0,9033,8,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
476a22ae-28ab-46b0-90d1-e9115986feb9,2025-01-23 11:39:34,7,Doctor,/lab/tests/9222,304,4,15,8564,11,3,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
