LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
9e85967c-c243-4b9d-8193-dd2aa47fa1a0,2024-12-16 09:04:21,1,Doctor,/patient/appointments/916,200,6,0,8495,9,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
2f98b6d1-218c-4cd7-b1d0-a6a1e3447032,2024-12-30 10:42:38,1,Doctor,/claims/status/7947,200,2,14,7159,10,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
98ed2016-fb73-4605-a699-1bf630ba7eab,2024-12-16 14:19:20,2,Doctor,/patient/appointments/cancel,200,6,0,9417,14,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
2fd7f8d6-f289-427b-9888-b23e39d23434,2025-01-29 11:44:57,3,Doctor,/pharmacy/refills/7943,200,7,10,7155,11,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
ab3ff391-b721-4d4e-bfe6-c3ba0707f753,2025-02-02 07:17:18,3,Doctor,/claims/status/3091,200,2,14,1979,7,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
0cc43c67-a0a8-48b8-ac65-336cfe1d6cfb,2024-12-20 07:48:49,4,Doctor,/patient/insurance/3167,500,6,3,2055,7,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
03296490-e4b9-4647-aa4c-7a06afb4e7e4,2025-02-02 12:22:34,4,Doctor,/patient/appointments/confirm,200,6,0,9418,12,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
c87e415b-13ef-41d6-8608-35840c4c6da8,2025-02-11 08:05:59,4,Doctor,/billing/invoices/3219?export=true&limit=500,201,1,4,2108,8,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,0,0.0
6bfe5f40-05b9-4406-b29f-ddcd733c9156,2025-02-11 10:30:18,4,Doctor,/lab/results/9799,200,4,11,9196,10,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
4bacb638-0067-4772-ac19-cf470c58b04c,2024-12-22 08:04:45,5,Doctor,/pharmacy/orders/9668,200,7,8,9053,8,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
9b3ba435-7037-4ec5-92cb-ea1567255a9b,2025-01-16 00:48:30,5,Doctor,/patient/labs/2637,200,6,6,1546,0,3,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
398981e6-f64c-4212-9cc2-9e9c5d04b390,2025-02-01 08:07:55,5,Doctor,/patient/appointments/cancel,201,6,0,9417,8,5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
be91c1b6-2eb7-4098-b612-8c875bd43947,2025-02-02 17:31:20,7,Doctor,/patient/appointments/cancel,201,6,0,9417,17,6,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
ad63e865-393d-4a9b-aaa1-b5e5bae23225,2024-12-12 04:43:19,10,Doctor,/patient/appointments/cancel,200,6,0,9417,4,3,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
a032e7c5-4169-4c8f-861f-aad401f7777a,2024-12-16 08:37:19,10,Doctor,/patient/appointments/confirm,201,6,0,9418,8,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
