LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
89966efc-ca01-435c-9313-377744346a57,2024-12-08 13:18:51,1,Doctor,/pharmacy/orders/6914,200,7,8,6021,13,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
a1c779c3-77c3-4305-bbbc-6481ee616628,2024-12-12 11:11:04,1,Doctor,/claims/status/3499,200,2,14,2389,11,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
7db9a32c-3540-4a3f-bdcd-e81efd8c5a17,2024-12-26 05:07:52,1,Doctor,/patient/appointments/confirm,200,6,0,9418,5,3,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
c99df7ed-50a6-41c9-89dc-fa54c04382a4,2025-02-11 08:17:04,1,Doctor,/patient/records/9907?export=true&limit=1000,200,6,9,9315,8,1,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
8679a219-1f7a-41c5-9bbb-7a4027f18b13,2025-01-08 20:41:44,2,Doctor,/patient/appointments/555,201,6,0,4505,20,2,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
e4c7d153-534d-469c-99f6-7d0a77384ee7,2025-01-27 06:20:21,3,Doctor,/patient/appointments/778,200,6,0,6975,6,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
b9ff1eda-32c9-44f6-8904-2648c9f9b295,2025-02-09 08:38:34,3,Doctor,/pharmacy/orders/5010,201,7,8,3907,8,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
c6703be5-50af-436e-b7c0-2ee2758b1bae,2024-11-27 11:48:50,5,Doctor,/patient/appointments/confirm,302,6,0,9418,11,2,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
d4313650-c5e7-4d31-a59e-8d465384a113,2025-01-17 11:06:03,5,Doctor,/patient/appointments/cancel,200,6,0,9417,11,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
2ace829a-7386-490b-9acc-d0569e09efe2,2025-01-05 23:42:57,6,Doctor,/patient/records/3594?export=true&limit=1000,200,6,9,2483,23,6,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
e634e80f-03eb-4521-9a4d-a6a9f91a85f4,2024-12-06 09:47:14,8,Doctor,/patient/appointments/519,201,6,0,4105,9,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
aee61fd2-3480-48f3-ba1d-8b69fac7b5d2,2025-02-13 08:47:22,8,Doctor,/claims/status/8411,200,2,14,7671,8,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
1c519cac-09b9-47c3-b221-9134d2bcba9f,2025-02-24 13:50:23,8,Doctor,/patient/appointments/confirm,302,6,0,9418,13,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
20f82865-2d62-4b95-bf68-86b7204cde08,2024-12-11 04:13:43,9,Doctor,/patient/appointments/confirm,304,6,0,9418,4,2,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
3f8cbc6c-8e01-415b-9afe-c861d61825fb,2025-01-13 13:20:01,9,Doctor,/lab/tests/8748,500,4,15,8041,13,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,0.0
234d9c1b-6f73-42b9-a598-9111257b82bb,2025-01-15 12:31:30,9,Doctor,/patient/appointments/confirm,200,6,0,9418,12,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
29230a14-b4f7-4a82-b845-c059d59253c9,2025-02-07 08:31:54,9,Doctor,/patient/labs/1869,500,6,6,801,8,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
e86c66e6-194b-4582-832f-bdaa7fa31cef,2024-12-20 00:42:55,10,Doctor,/claims/status/9747,200,2,14,9139,0,4,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
e595d729-fed7-4900-ac55-a766d331519b,2024-12-11 16:58:59,11,Doctor,/patient/labs/1071,200,6,6,72,16,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
c79b042b-7e69-4214-bc41-ffdc028cdc71,2025-01-09 11:00:23,11,Doctor,/pharmacy/orders/6280,200,7,8,5317,11,3,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
10b868ff-4f34-461e-b3b7-0347ec706e34,2025-02-03 08:34:49,11,Doctor,/claims/status/7707,200,2,14,6895,8,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,2,0,0.0
eabf24f2-3536-4676-9b9a-92d2c8aa213c,2025-02-05 18:29:19,11,Doctor,/patient/labs/3216,200,6,6,2105,18,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
3b87c38c-d225-4c1e-90ee-63e5e0680b2a,2025-01-05 05:20:45,12,Doctor,/lab/tests/7746,500,4,15,6938,5,6,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,0.0
44ecacf9-5ca0-4548-9a3f-db09f6022c1d,2025-01-31 11:33:22,12,Doctor,/pharmacy/refills/6332,200,7,10,5375,11,4,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
87cafabd-7749-49cb-9b56-61afaafd1e2d,2025-02-08 15:29:45,12,Doctor,/patient/appointments/649,302,6,0,5549,15,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
e27ec71e-dbf5-4e26-968f-52566a2d07b6,2025-02-15 14:54:29,14,Doctor,/claims/status/7648,201,2,14,6830,14,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
d2fcb443-f3f0-40cd-9a98-dd918751e785,2024-12-08 14:39:58,16,Doctor,/patient/insurance/2552,403,6,3,1460,14,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
b8a8c623-3eaf-41e5-a8f6-911f8097b4d0,2024-12-22 12:52:59,19,Doctor,/patient/appointments/cancel,200,6,0,9417,12,6,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
3fefeb26-0367-4faa-86ff-adef31cb764b,2025-01-07 10:40:08,19,Doctor,/lab/results/7347,403,4,11,6499,10,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,0.0
e73e5283-736c-47cc-9ade-9b191a7d762b,2025-01-10 01:09:16,20,Doctor,/claims/status/5399,200,2,14,4337,1,4,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
c6d5da85-a6cc-415e-882e-d10a476d6208,2025-01-28 14:51:47,20,Doctor,/patient/insurance/8569,200,6,3,7844,14,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
6aa641c1-d6df-4935-a116-1dea8ee47295,2025-02-02 16:54:37,20,Doctor,/pharmacy/refills/9038,200,7,10,8361,16,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
5c7c1503-074f-48ed-b9d8-878ce62b3238,2025-02-05 04:33:11,20,Doctor,/pharmacy/orders/7888,200,7,8,7094,4,2,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
7c5c391b-f4a1-4e39-b55f-2a5228e82d44,2024-12-12 04:45:58,21,Nurse,/patient/appointments/cancel,201,6,0,9417,4,3,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
193742da-213a-4dc1-b283-b72031b47772,2024-12-23 07:18:17,21,Nurse,/lab/results/8735,500,4,11,8027,7,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,4,0,0.0
e21fa074-f192-4722-8cdb-f62796d1c26a,2024-12-28 11:50:28,21,Nurse,/patient/labs/6691,201,6,6,5773,11,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
a700b24d-f73b-4c80-8dae-3607107557f4,2025-01-10 08:10:47,21,Nurse,/patient/appointments/cancel,200,6,0,9417,8,4,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
5be84e3c-1667-4491-b1b3-cc770bda6976,2025-01-23 19:34:59,21,Nurse,/claims/status/9966,200,2,14,9380,19,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2,0,0.0
07a77eb1-f18c-422d-b8a2-f342538fe7b6,2025-01-27 09:51:28,21,Nurse,/pharmacy/refills/5202,200,7,10,4120,9,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,7,0,0.0
e282ae12-71e9-4e2c-81e3-e7b06bcce88d,2025-01-31 08:45:45,21,Nurse,/pharmacy/orders/5083,200,7,8,3987,8,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7,0,0.0
21eac9ac-e605-4676-8687-e3f64231bfe3,2024-11-26 13:37:38,22,Nurse,/patient/labs/6942,200,6,6,6052,13,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,6,0,0.0
ca2de25d-c183-4b62-9ada-8bf3db8a43b2,2025-02-01 11:14:10,22,Nurse,/lab/results/8916,200,4,11,8226,11,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,4,0,0.0
5dec99c0-1b2a-4737-b78a-ae912a76cefb,2025-02-02 08:33:51,22,Nurse,/patient/appointments/cancel,200,6,0,9417,8,6,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
d12edf96-ef3f-47e1-9b3f-3e5cd28df3bd,2025-02-09 12:26:37,22,Nurse,/billing/invoices/3401?export=true&limit=500,302,1,4,2292,12,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,1,0,0.0
ac5f4a21-f0e5-4bef-8aa9-913190ee50e8,2024-12-11 02:39:34,23,Nurse,/patient/appointments/confirm,200,6,0,9418,2,2,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
022731a2-2153-47fe-ba31-9a2cf5d0500c,2025-01-09 09:48:23,23,Nurse,/claims/status/3959,200,2,14,2849,9,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2,0,0.0
0200dc4f-0a72-4d67-9713-38cffff5219c,2024-12-31 05:56:54,24,Nurse,/patient/insurance/1486,201,6,3,457,5,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
0c020108-7b76-4342-8552-b84c7cf05c91,2025-01-18 10:52:56,24,Nurse,/patient/insurance/5248,200,6,3,4170,10,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
44bf2587-0ce5-4cbf-9ae0-00b5562a9a31,2025-02-06 03:49:04,24,Nurse,/lab/tests/8271,201,4,15,7517,3,3,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,4,0,0.0
241a2e7d-dec8-49b8-ac47-d0678f09f679,2024-12-24 14:08:29,25,Nurse,/pharmacy/refills/8715,200,7,10,8005,14,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,7,0,0.0
fb261173-89b8-4f96-958b-3f0e5e131421,2025-01-23 04:25:03,25,Nurse,/lab/tests/7328,201,4,15,6478,4,3,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,4,0,0.0
c161133d-b2fa-4863-92c4-7beb8f6da5e5,2025-01-24 13:53:53,25,Nurse,/patient/insurance/2023,200,6,3,947,13,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
f7919963-e966-4e3f-add7-634ab8ec6b25,2025-02-03 07:20:51,25,Nurse,/patient/appointments/cancel,200,6,0,9417,7,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
bddae2dc-771f-496a-bedb-5abce543eaf8,2025-01-12 12:30:02,26,Nurse,/billing/invoices/8060?export=true&limit=500,403,1,4,7285,12,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,1,0,0.0
400cf5eb-4cc8-4c61-9fc7-fcddb5aff650,2025-01-30 16:53:41,26,Nurse,/patient/insurance/1582,201,6,3,545,16,3,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,6,0,0.0
c544a92d-1c8c-4643-9a77-cf1dd03b32ac,2025-02-03 13:51:49,26,Nurse,/pharmacy/refills/5168,200,7,10,4081,13,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,7,0,0.0
121aea46-fae4-4ff3-b281-b2405eefb1cf,2024-12-05 09:40:17,27,Nurse,/pharmacy/orders/5844,200,7,8,4832,9,3,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,7,0,0.0
7bde4fc4-f84c-49d7-bd67-3fac5c3fc8f1,2025-01-05 13:59:39,27,Nurse,/patient/appointments/cancel,304,6,0,9417,13,6,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
f05a3f54-b996-420c-bc44-7927bb81927c,2025-02-05 07:38:12,27,Nurse,/patient/appointments/confirm,200,6,0,9418,7,2,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
7daf2eb6-3de0-44b4-82f7-934e806ff1ae,2024-12-27 22:44:12,28,Nurse,/billing/invoices/2468?export=true&limit=500,500,1,4,1378,22,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2,1,0,0.0
f1ca435c-43db-4deb-a918-e06bdab75ad9,2025-01-08 03:55:57,28,Nurse,/pharmacy/refills/8094,200,7,10,7322,3,2,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7,0,0.0
6179d651-efa7-4638-8f21-7b2f863aaaf3,2025-01-15 09:23:04,28,Nurse,/patient/appointments/569,200,6,0,4660,9,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2,6,0,0.0
f3abfc53-6b17-4b0f-aba1-ad32b11d41f4,2025-01-26 19:34:51,28,Nurse,/patient/labs/1447,200,6,6,422,19,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
6b714ebc-426e-46fc-925e-99f43b13fb07,2025-01-30 09:40:23,28,Nurse,/claims/status/3996,304,2,14,2885,9,3,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,2,0,0.0
