LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
ff1988d7-948e-4024-9157-b4a987606e4f,2025-01-26 07:03:36,2,Doctor,/billing/invoices/5537?export=true&limit=500,200,1,4,4491,7,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,0,0.0
674447a3-1f5a-48f6-a0e7-a1dc3d8e2fb7,2025-01-16 08:37:47,3,Doctor,/patient/insurance/7426,200,6,3,6586,8,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
e2a2d592-dada-467a-acbf-4f54ac05e320,2025-01-30 12:13:20,4,Doctor,/patient/labs/7126,200,6,6,6256,12,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
106f9dfd-7b58-43c8-8434-ce15bf8bbdf3,2025-02-15 05:28:27,4,Doctor,/patient/appointments/cancel,201,6,0,9417,5,5,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
b290171e-e1c2-42cc-a6b5-b2369329c38a,2024-11-26 15:13:10,5,Doctor,/patient/appointments/cancel,200,6,0,9417,15,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
106fec0f-7235-4f0b-a3c9-388d4a564940,2024-11-28 05:34:03,5,Doctor,/pharmacy/refills/5513,200,7,10,4465,5,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,7,0,0.0
3c4be055-08ef-49c4-8eaa-119a4b3202a6,2024-12-29 13:51:42,6,Doctor,/patient/labs/6421,200,6,6,5474,13,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
dd786746-3385-473c-930a-f0a196fd99a0,2025-02-04 15:52:30,6,Doctor,/patient/appointments/confirm,201,6,0,9418,15,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
035a675f-85fa-4149-b50b-7a37dd604471,2025-01-26 13:10:39,8,Doctor,/patient/appointments/cancel,304,6,0,9417,13,6,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
2fcc7657-405f-49f4-b6f4-646648ca67e0,2025-01-27 08:25:00,8,Doctor,/patient/appointments/confirm,201,6,0,9418,8,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
7452144b-434a-4278-a71e-4ef09efb3ca1,2025-01-29 08:39:28,8,Doctor,/patient/labs/3413,200,6,6,2304,8,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
d91ac0dd-c61e-4289-b762-b41a0099b74b,2025-02-17 16:35:36,8,Doctor,/claims/status/5524,200,2,14,4477,16,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
f55a17aa-d85b-4bdd-9446-e2bb6ed9a009,2025-01-03 12:50:28,9,Doctor,/patient/appointments/confirm,200,6,0,9418,12,4,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
bb4191d8-6e42-47f3-b5e1-576e06c33627,2025-02-02 16:19:48,9,Doctor,/patient/labs/1503,200,6,6,473,16,6,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
8b50f0bd-5ef3-49e5-9b0d-4813394bde86,2024-12-12 07:08:00,10,Doctor,/claims/status/3548,200,2,14,2438,7,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
296d5a09-7b89-4dac-b43d-218953794fc8,2024-12-22 06:54:16,10,Doctor,/billing/invoices/7990?export=true&limit=500,302,1,4,7207,6,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,0,0.0
374d2981-1432-4e36-a630-a5134d262515,2025-02-01 15:54:05,10,Doctor,/patient/insurance/8203,200,6,3,7442,15,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
afc22b91-5445-4ec0-8acd-fb1e35e0f5b2,2024-12-15 16:23:15,11,Doctor,/patient/records/2982?export=true&limit=1000,302,6,9,1869,16,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
326334ab-d428-4afd-abd8-912b6bd17e6b,2025-01-05 12:47:22,11,Doctor,/lab/results/9815,200,4,11,9214,12,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
5ac3cc8e-95f2-4b1e-b130-84a4c8e08b00,2025-02-11 22:45:52,11,Doctor,/patient/appointments/cancel,200,6,0,9417,22,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
150c79c1-631a-4435-8c37-c218c1b953b1,2025-01-14 13:16:23,12,Doctor,/lab/tests/7893,200,4,15,7100,13,1,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,0.0
b483a2e4-301a-405b-9943-0d987eab3804,2025-01-16 00:00:56,12,Doctor,/patient/appointments/cancel,200,6,0,9417,0,3,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
86ec5443-f826-46f8-b8a7-cd0f5fb0fe31,2024-11-27 02:30:55,14,Doctor,/patient/labs/4558,201,6,6,3453,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
546f3b37-0f15-431c-9192-e35d5742f589,2025-01-30 12:00:42,14,Doctor,/lab/results/9594,200,4,11,8972,12,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,4,0,0.0
58385be6-62e2-4b0b-9282-d638eff9b9c6,2025-02-20 07:39:44,14,Doctor,/claims/status/5264,200,2,14,4188,7,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
03987a8f-0f7a-495f-90a3-c3a2380d69c4,2024-12-27 08:11:03,15,Doctor,/pharmacy/orders/8430,302,7,8,7692,8,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
dda9208d-5560-4aa0-8e8e-5cb9ed3f0246,2024-11-28 13:48:17,16,Doctor,/patient/insurance/1457,200,6,3,432,13,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
8c3e6e76-f1c2-4d7c-8dba-97884e5f6f9d,2024-12-06 15:41:28,16,Doctor,/patient/appointments/cancel,403,6,0,9417,15,4,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
c6dd39a7-c9d0-419f-874c-ca3696d3d267,2025-01-23 08:17:23,16,Doctor,/pharmacy/orders/7546,304,7,8,6718,8,3,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
8ce4910b-992b-4790-8703-2aa64011dcc7,2025-02-18 15:02:26,16,Doctor,/pharmacy/orders/5253,200,7,8,4176,15,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
e2e7e4fe-b9cc-4d1a-885f-161a09649fed,2024-12-16 16:04:59,17,Doctor,/claims/status/3854,200,2,14,9420,16,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
77ddb726-1636-402b-b6cb-6bf47c3a7829,2024-12-26 00:20:59,17,Doctor,/claims/status/8505,200,2,14,7774,0,3,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
4d0540b7-c6be-42d7-87cc-d37d921c5d1c,2025-02-23 02:47:35,18,Doctor,/lab/results/8321,200,4,11,7572,2,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,4,0,0.0
b3fd2daa-9ea6-483b-bf72-8bef57b0601d,2024-12-23 03:07:51,19,Doctor,/pharmacy/orders/6251,200,7,8,5285,3,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
4ad0946a-d09d-41a2-9751-c3d1e72b780c,2024-12-07 05:23:45,20,Doctor,/patient/insurance/8604,200,6,3,7883,5,5,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
9cf0086b-0d43-41d8-80a1-6e17f1ceb804,2024-11-27 12:49:06,21,Nurse,/pharmacy/orders/5314,200,7,8,4244,12,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7,0,0.0
1cf216b7-b100-40ae-ab22-41c69760904f,2024-11-29 14:35:31,21,Nurse,/pharmacy/orders/6998,500,7,8,6113,14,4,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2,7,0,0.0
efa3e8df-327a-41a8-9a49-30fdc1adb567,2025-01-07 09:49:32,21,Nurse,/claims/status/4104,200,2,14,2996,9,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2,0,0.0
afae680e-5a38-40d6-916b-b83fea10d7e1,2025-02-21 07:04:25,21,Nurse,/claims/status/8913,200,2,14,8223,7,4,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,2,0,0.0
a48f4467-8bfc-4c20-b694-040c051320d4,2024-12-17 13:08:37,22,Nurse,/pharmacy/refills/8831,200,7,10,8133,13,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,7,0,0.0
02d7915a-9866-4727-88cd-3ab6c6c28429,2025-01-02 04:25:46,22,Nurse,/patient/appointments/confirm,200,6,0,9418,4,3,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,2,6,0,0.0
bbb669ab-6390-4533-b626-911efd7cdb28,2025-02-01 17:02:49,22,Nurse,/lab/tests/8924,200,4,15,8235,17,5,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,2,4,0,0.0
6cbf3053-4215-4214-b0bf-90734f97b321,2025-02-17 19:26:35,22,Nurse,/patient/labs/4510,201,6,6,3405,19,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6,0,0.0
