LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
bd5ef653-2552-4312-b8bc-f52c834d5ee7,2024-12-04 03:45:54,1,Doctor,/patient/appointments/confirm,200,6,0,9418,3,2,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
bde32b0b-cf8d-4a05-bda0-97c3b0e3c1ba,2025-01-07 23:15:27,1,Doctor,/pharmacy/orders/5039,200,7,8,3938,23,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
c2594f8d-0526-463c-8d31-0b2a049f0da7,2025-02-15 14:55:02,1,Doctor,/pharmacy/refills/5201,200,7,10,4119,14,5,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
baec139e-60d7-49b5-8cba-e28d44caacaa,2025-01-11 23:27:49,2,Doctor,/claims/status/7814,200,2,14,7013,23,5,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
069325d4-04ce-451c-bb39-612497d26738,2025-01-15 13:24:51,2,Doctor,/claims/status/9341,302,2,14,8695,13,2,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
d1cc644e-0ef4-46f6-91c2-420b066f90eb,2025-01-23 13:02:00,2,Doctor,/billing/invoices/6798?export=true&limit=500,200,1,4,5891,13,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,1,0,0.0
d15e03c3-1bb8-4ca7-9c5d-c26cc1d15e2f,2025-01-22 07:39:49,4,Doctor,/patient/insurance/2625,200,6,3,1534,7,2,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
49147cf9-d442-4d27-b71d-21556206103a,2024-12-02 12:01:36,5,Doctor,/patient/labs/3262,200,6,6,2151,12,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
43fc6416-43db-46eb-818c-4fb46eb9fdfa,2024-12-13 22:42:20,5,Doctor,/pharmacy/refills/8063,200,7,10,7288,22,4,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
c0836fae-393c-4c97-8523-bbd9da90888d,2024-12-30 07:54:02,5,Doctor,/claims/status/6634,403,2,14,5710,7,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
32c35a69-3993-49ee-9d75-196ab3ff7f5a,2025-02-03 04:23:05,5,Doctor,/billing/invoices/5642?export=true&limit=500,200,1,4,4608,4,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,0,0.0
a0bd9525-0e80-4010-be3a-fd0c16321517,2025-02-09 03:54:10,7,Doctor,/patient/appointments/confirm,302,6,0,9418,3,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,6,0,0.0
080be82a-0ac5-49a7-8f98-5c2bcb738f8a,2025-01-21 17:50:36,8,Doctor,/claims/status/9997,200,2,14,9414,17,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
95370f45-9224-4078-a2c0-2d07dd308d75,2024-12-31 13:07:43,10,Doctor,/claims/status/4749,200,2,14,3644,13,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
54f5909a-e384-4ea8-bb37-74059874f3d9,2025-01-19 06:11:32,10,Doctor,/claims/status/7477,200,2,14,6642,6,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,2,0,0.0
90915eb1-b189-4273-8c5e-26ebde525895,2024-12-13 04:38:47,11,Doctor,/lab/results/8582,200,4,11,7859,4,4,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,4,0,0.0
1b781c9f-ab48-4eef-84f9-f63d907f4b64,2025-01-09 06:24:06,11,Doctor,/patient/insurance/5538,200,6,3,4492,6,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
