LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
5bd56b17-d6ef-4232-9218-f54429ae4ba3,2025-01-07 12:42:47,1,Doctor,/pharmacy/orders/9246,200,7,8,8590,12,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
eec0e8e8-681d-4cec-ae47-b34b8f0acfec,2024-11-28 14:48:31,2,Doctor,/patient/appointments/confirm,200,6,0,9418,14,3,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
66090103-a8d4-4c89-8be8-e15b2fac4b3d,2025-01-29 07:13:04,2,Doctor,/pharmacy/refills/5308,200,7,10,4237,7,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
da8ef8af-3ccc-442f-b712-4c5103414a9e,2025-02-10 15:12:40,2,Doctor,/patient/insurance/1155,200,6,3,150,15,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
78ed777d-ac4a-4f92-8e38-ebc337bcb14d,2024-11-28 15:23:54,3,Doctor,/patient/labs/4047,200,6,6,2938,15,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
dd2f8c72-867d-4e8a-94df-9f6f7cf2411e,2024-12-22 16:32:28,4,Doctor,/patient/records/1593?export=true&limit=1000,201,6,9,555,16,6,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
62921ba5-403a-4d22-bfee-a81e27385e4a,2025-01-23 09:33:34,4,Doctor,/pharmacy/orders/7885,200,7,8,7091,9,3,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
711d6b01-10f8-4a7e-962a-0e8b573d6115,2024-11-26 12:41:04,5,Doctor,/pharmacy/orders/9357,200,7,8,8712,12,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
cd163bfc-5b47-41a8-90cf-ebc5ef131999,2025-01-06 18:40:05,6,Doctor,/patient/insurance/4497,200,6,3,3391,18,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
6b509108-9ee2-4ddd-8af6-95e641ee2459,2025-02-22 14:26:02,6,Doctor,/patient/appointments/confirm,200,6,0,9418,14,5,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
