LogID,Timestamp,UserID,Role,Endpoint,HTTP_Response,endpoint_level_1,endpoint_level_2,endpoint_level_3,hour,day_of_week,is_unusual_time,is_internal_ip,is_authorized,HTTP_Method_DELETE,HTTP_Method_GET,HTTP_Method_HEAD,HTTP_Method_OPTIONS,HTTP_Method_PATCH,HTTP_Method_POST,HTTP_Method_PUT,role_risk,req_freq_5min,inventory_change_rate,role_encoded,endpoint_l1_encoded,predicted_anomaly,anomaly_score
289f50fd-e3bd-4a62-956d-93ebdd694da6,2025-01-15 10:17:40,2,Doctor,/patient/insurance/4271,200,6,3,3164,10,2,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
1bfd46ef-a97e-4652-b04a-1ba2a456c98e,2024-12-05 02:27:05,3,Doctor,/claims/status/6569,200,2,14,5637,2,3,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2,0,0.0
89a438da-ef82-46ff-8fdd-fe89d3dfd3be,2025-02-08 09:24:04,3,Doctor,/pharmacy/refills/8691,200,7,10,7979,9,5,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,7,0,0.0
6c7a6eac-5950-4e86-8d0d-2959e57a909c,2025-01-21 16:47:02,4,Doctor,/patient/appointments/cancel,200,6,0,9417,16,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
5adf4401-6bee-45fa-82a1-4f8f7dd27ad1,2025-01-24 02:10:54,4,Doctor,/lab/tests/9076,304,4,15,8403,2,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1,4,0,0.0
1ee68a88-46d5-43e3-8235-7096753aad10,2025-02-21 23:00:56,4,Doctor,/patient/labs/9062,200,6,6,8388,23,4,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
711200ca-54a7-42d2-b3b5-269f76366afc,2024-12-24 13:52:14,5,Doctor,/patient/appointments/confirm,200,6,0,9418,13,1,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1,6,0,0.0
2dc6a184-df33-48ec-91dd-4a411877fe63,2024-12-24 15:02:14,5,Doctor,/pharmacy/orders/7714,200,7,8,6903,15,1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,7,0,0.0
03e6e9b2-f8d4-4103-b081-3fea0aff5bc6,2025-02-17 11:43:48,5,Doctor,/patient/insurance/6022,201,6,3,5031,11,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
a8029765-4702-471e-be3a-91bf5dd99613,2025-01-20 11:13:33,6,Doctor,/patient/appointments/563,200,6,0,4594,11,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1,6,0,0.0
